pk,id,name,parent_id
6970,7149,Услуги изготовления и ремонта часов,7146
6971,7150,Услуги изготовления ключей,7146
6972,7171,Услуги обслуживания и ремонта бильярда,7146
6973,5604,Ремонт и пошив галантерейных изделий,7208
6974,5605,Ремонт и пошив обуви,7208
6975,5606,Ремонт и пошив одежды,7208
6976,7209,"Услуги по пошиву и ремонту одежды и обуви, общее",7208
6977,7217,Услуги пошива и ремонта текстильных изделий,7208
6978,33,PR услуги,1454
6979,721,"Брокерские, посреднические и агентские услуги",1454
6980,780,Бухгалтерские и аудиторские услуги,1454
6981,1709,Другие деловые услуги,1454
6982,2076,Изготовление печатей и штампов,1454
6983,2234,Кадровые услуги,1454
6984,2795,Консалтинговые услуги,1454
6985,3322,Маркетинговые услуги,1454
6986,4407,Организация деловых поездок,1454
6987,4995,Полиграфические услуги,1454
6988,5406,Разработка технической документации,1454
6989,5929,"Сертификация, инспекционные службы, кредитный менеджмент",1454
6990,6861,"Торговые услуги, организация аукционов и тендеров",1454
6991,7123,Услуги в сфере миграции,1454
6992,7126,Услуги в сфере экологии,1454
6993,7140,Услуги для офиса,1454
6994,7158,Услуги лингвистического перевода,1454
6995,7173,Услуги организации и продажи бизнеса,1454
6996,7177,Услуги оценки и независимой экспертизы,1454
6997,7196,Услуги по организации выставок,1454
6998,7200,Услуги по организации конференций и форумов,1454
6999,7388,Финансовые услуги,1454
7000,7925,Юридические услуги,1454
7001,168,Агентские услуги в страховании,721
7002,719,Брокеридж на рынке коммерческой недвижимости,721
7003,720,Брокерские услуги,721
7004,722,"Брокерские, посреднические и агентские услуги, общее",721
7005,5060,Посреднические услуги,721
7006,45,Абонентское бухгалтерское обслуживание,780
7007,502,"Аудиторские услуги, общее",780
7008,503,Аудиторское сопровождение,780
7009,509,Аутсорсинг в финансовой сфере,780
